2,6,1,0,0,0,14233,177
3,6,1,0,0,0,14241,185
4,6,1,0,0,0,14251,195
5,5,0,0,0,1,14258,202
6,5,0,0,1,0,1435,209
6,6,0,1,0,0,14311,215
7,6,0,1,0,0,14349,253
8,6,1,0,0,0,14356,259
9,6,1,0,0,0,1448,271
10,5,0,0,0,1,14414,278
11,5,0,0,0,1,14426,289
12,6,1,0,0,0,14446,310
13,5,0,0,0,1,14455,319
14,6,1,0,0,0,14538,362
15,5,0,0,0,1,14619,403
16,6,1,0,0,0,14652,435
17,5,0,0,0,1,14659,443
18,6,1,0,0,0,14723,466
19,5,0,0,0,1,14738,482
20,5,0,0,0,1,14745,489
21,6,0,1,0,0,14752,495
22,5,0,0,0,1,14758,502
23,5,0,0,0,1,1485,508
24,6,0,1,0,0,14811,515
25,5,0,0,0,1,14821,524
26,6,1,0,0,0,14917,580
27,6,0,1,0,0,14925,589
28,5,0,0,0,1,14950,614
29,6,0,1,0,0,32767,675
30,6,0,1,0,0,14111,685
31,5,0,0,0,1,32767,703
32,5,0,0,0,1,32767,722
33,6,0,1,0,0,32767,728
34,5,0,0,0,1,32767,840
35,6,1,0,0,0,32767,899
36,6,1,0,0,0,32767,910
37,6,1,0,0,0,32767,917
38,5,0,0,0,1,14156,929
39,6,0,1,0,0,32767,951
40,5,0,0,0,1,32767,963
41,6,0,1,0,0,32767,978
42,6,0,1,0,0,14161,984
43,5,0,0,0,1,14168,991
44,6,0,1,0,0,32767,1008
45,6,0,1,0,0,14173,1047
45,5,0,0,0,1,32767,1056
46,5,0,0,1,0,14212,1286
47,6,0,1,0,0,32767,2994
48,5,0,0,0,1,32767,4351
48,6,0,1,0,0,32767,5781
49,6,0,1,0,0,21629,10595
50,6,0,1,0,0,21719,10645
51,5,0,0,0,1,21734,10660
52,6,0,1,0,0,22250,15306
52,5,0,0,0,1,32767,15980
53,6,0,1,0,0,32767,18821
54,5,0,0,0,1,32767,18962
55,6,0,1,0,0,32767,19125
56,5,0,0,0,1,32767,19131
57,6,0,1,0,0,32767,19260
58,6,0,1,0,0,32767,19277
59,6,0,1,0,0,32767,19287
60,5,0,0,0,1,32767,19317
60,5,0,0,0,1,32767,19724
61,6,0,1,0,0,5732,24457
61,6,0,1,0,0,1114,24679
62,5,0,0,0,1,147,24852
62,5,0,0,0,1,1551,24956
63,5,0,0,0,1,11544,25550
64,6,0,1,0,0,1166,25571
65,6,0,1,0,0,11648,25613
66,6,0,1,0,0,11657,25622
67,5,0,0,0,1,1175,25631
68,6,0,1,0,0,11725,25650
68,5,0,0,0,1,11737,25662
69,6,1,0,0,0,1206,65
70,5,0,0,0,1,12017,75
71,6,1,0,0,0,12042,101
72,6,0,1,0,0,12133,10
73,5,0,0,0,1,12142,20
74,5,0,0,0,1,12149,26
75,5,0,0,0,1,1221,39
76,6,1,0,0,0,12358,82
77,6,1,0,0,0,1247,90
78,6,1,0,0,0,12413,97
79,5,0,0,0,1,12422,106
80,6,1,0,0,0,12434,117
81,5,0,0,0,1,12455,138
82,6,1,0,0,0,1251,145
83,5,0,0,0,1,12510,153
84,5,0,0,0,1,12522,165
85,6,1,0,0,0,12530,174
86,6,0,1,0,0,12540,184
87,5,0,0,0,1,12547,190
88,5,0,0,0,1,12553,197
89,6,0,1,0,0,1263,206
90,6,0,1,0,0,1269,213
91,5,0,0,0,1,12642,246
92,5,0,0,0,1,12719,283
93,6,0,1,0,0,12730,294
94,6,0,1,0,0,12739,303
95,5,0,0,0,1,12745,309
96,6,0,1,0,0,12753,317
97,5,0,0,0,1,1281,324
98,6,0,1,0,0,12810,334
99,5,0,0,0,1,12817,341
100,6,0,1,0,0,12842,366
100,6,0,1,0,0,12859,382
101,5,0,0,0,1,15518,1961
102,5,0,0,0,1,15540,1984
103,5,0,0,0,1,15550,1994
104,6,0,1,0,0,15557,2001
105,6,0,1,0,0,1567,2011
106,5,0,0,0,1,15613,2017
107,6,0,1,0,0,15620,2024
108,5,0,0,0,1,15630,2034
109,6,0,1,0,0,15637,2040
110,6,0,1,0,0,15742,2106
110,5,0,0,0,1,15745,2109
111,6,0,1,0,0,15844,2168
112,6,0,1,0,0,15851,2174
113,5,0,0,0,1,1590,2184
114,6,0,1,0,0,15921,2204
115,6,1,0,0,0,2147,2350
116,5,0,0,0,1,2157,2361
117,6,1,0,0,0,224,2367
118,6,0,1,0,0,2212,2376
118,5,0,0,0,1,2521,2565
119,6,1,0,0,0,2734,2697
120,6,1,0,0,0,281,2724
121,6,1,0,0,0,2812,2736
122,5,0,0,1,0,2833,2757
122,5,0,0,0,1,2839,2763
123,6,1,0,0,0,2911,2795
124,6,1,0,0,0,2918,2801
125,5,0,0,0,1,2927,2810
126,6,0,1,0,0,2939,2822
127,5,0,0,0,1,2948,2831
128,6,0,1,0,0,2105,2848
129,5,0,0,0,1,21019,2862
130,5,0,0,0,1,21025,2869
131,6,0,1,0,0,21033,2877
132,6,0,1,0,0,21046,2889
133,5,0,0,0,1,21055,2899
134,5,0,0,0,1,2117,2910
135,6,0,1,0,0,21114,2917
136,5,0,0,0,1,21123,2927
137,6,0,1,0,0,21135,2939
138,5,0,0,0,1,21150,2954
139,6,1,0,0,0,2126,2970
