0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
0.011722,0.023172,0.034687,0.046051,0.057802,0.069056,0.080422,0.09199,0.10584,0.1191,0.13226,0.14561,0.15909,0.17298,0.18658,0.20031,0.21205,0.2238,0.23518,0.2463,0.25755,0.2693,0.28067,0.29217,0.3046,0.31785,0.33099,0.34435,0.35848,0.37172,0.38544,0.39867,0.41018,0.42167,0.43306,0.44418,0.45542,0.4668,0.47854,0.4898,0.50135,0.5148,0.52809,0.54137,0.55485,0.56806,0.58146,0.59557,0.6078,0.61917,0.63043,0.6418,0.65356,0.6653,0.67704,0.68816,0.69941,0.71212,0.72596,0.73923,0.75247,0.76572,0.77926,0.79318,0.80681,0.81793,0.82943,0.84093,0.85268,0.86405,0.8753,0.88666,0.89816,0.90996,0.92384,0.937,0.94973,0.96296,0.9766,0.99045,1.0042,1.0264,1.0393,1.0513,1.0628,1.0748,1.0863,1.098,1.1102,1.1241,1.1381,1.1515,1.1652,1.1789,1.1933,1.2078,1.2193,1.2311,1.2432,1.2549,1.2667,1.2781,1.2898,1.3015,1.3135,1.3274,1.341,1.3547,1.3691,1.3833,1.3981,1.4126,1.4241,1.4358,1.4479,1.4597,1.4714,1.4832,1.4949,1.5063,1.5185,1.5321,1.5455,1.5589,1.5724,1.5865,1.6013,1.6159,1.6277,1.6394,1.6512,1.6626,1.6743,1.6858,1.6972,1.7087,1.7206,1.735,1.7485,1.7619,1.776,1.7897,1.804,1.8177,1.8291,1.8408,1.8525,1.8643,1.8761,1.8876,1.8993,1.9108,1.9226,1.9362,1.9496,1.963,1.9769,1.991,2.0054,2.0678,2.0792,2.0904,2.1018,2.1133,2.1257,2.1399,2.1754,2.1873,2.2011
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
0.011722,0.023172,0.034687,0.046051,0.057802,0.069056,0.080422,0.09199,0.10584,0.1191,0.13226,0.14561,0.15909,0.17298,0.18658,0.20031,0.21205,0.2238,0.23518,0.2463,0.25755,0.2693,0.28067,0.29217,0.3046,0.31785,0.33099,0.34435,0.35848,0.37172,0.38544,0.39867,0.41018,0.42167,0.43306,0.44418,0.45542,0.4668,0.47854,0.4898,0.50135,0.5148,0.52809,0.54137,0.55485,0.56806,0.58146,0.59557,0.6078,0.61917,0.63043,0.6418,0.65356,0.6653,0.67704,0.68816,0.69941,0.71212,0.72596,0.73923,0.75247,0.76572,0.77926,0.79318,0.80681,0.81793,0.82943,0.84093,0.85268,0.86405,0.8753,0.88666,0.89816,0.90996,0.92384,0.937,0.94973,0.96296,0.9766,0.99045,1.0042,1.0264,1.0393,1.0513,1.0628,1.0748,1.0863,1.098,1.1102,1.1241,1.1381,1.1515,1.1652,1.1789,1.1933,1.2078,1.2193,1.2311,1.2432,1.2549,1.2667,1.2781,1.2898,1.3015,1.3135,1.3274,1.341,1.3547,1.3691,1.3833,1.3981,1.4126,1.4241,1.4358,1.4479,1.4597,1.4714,1.4832,1.4949,1.5063,1.5185,1.5321,1.5455,1.5589,1.5724,1.5865,1.6013,1.6159,1.6277,1.6394,1.6512,1.6626,1.6743,1.6858,1.6972,1.7087,1.7206,1.735,1.7485,1.7619,1.776,1.7897,1.804,1.8177,1.8291,1.8408,1.8525,1.8643,1.8761,1.8876,1.8993,1.9108,1.9226,1.9362,1.9496,1.963,1.9769,1.991,2.0054,2.0678,2.0792,2.0904,2.1018,2.1133,2.1257,2.1399,2.1754,2.1873,2.2011
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.01419,0.028971,0.043186,0.055353,0.067083,0.078834,0.090558,0.10192,0.11341,0.1249,0.13628,0.14846,0.16149,0.17449,0.18807,0.20243,0.21698,0.23174,0.24642,0.25793,0.27032,0.28254,0.29405,0.30555,0.31729,0.32866,0.34016,0.35211,0.36536,0.378,0.39182,0.40719,0.42174,0.43652,0.45118,0.46293,0.47507,0.48679,0.49885,0.51055,0.52204,0.53379,0.54516,0.55787,0.57074,0.58349,0.59757,0.61238,0.62798,0.64263,0.65632,0.66807,0.67982,0.69154,0.7033,0.71466,0.72616,0.73766,0.74941,0.7625,0.77511,0.78861,0.80282,0.81799,0.8328,0.84842,0.8607,0.87244,0.88507,0.89655,0.90805,0.91978,0.93116,0.94291,0.95503,0.96811,0.98074,0.994,1.0258,1.04,1.0554,1.0674,1.0794,1.0909,1.1024,1.1138,1.1253,1.137,1.1485,1.1603,1.1731,1.1861,1.2,1.2147,1.2301,1.2448,1.2593,1.2719,1.2842,1.2957,1.3072,1.3189,1.3303,1.3418,1.3533,1.3649,1.3779,1.391,1.4054,1.4211,1.4367,1.452,1.4665,1.4782,1.4899,1.5013,1.5128,1.5245,1.5363,1.5478,1.5591,1.5711,1.5838,1.5973,1.6115,1.6258,1.6408,1.6562,1.6712,1.6829,1.6947,1.7064,1.7178,1.7295,1.7413,1.7527,1.7643,1.7767,1.7899,1.8035,1.8187,1.8345,1.85,1.8654,1.8775,1.8892,1.9009,1.9127,1.924,1.9355,1.9473,1.959,1.9706,1.9834,1.9969,2.0107,2.0793,2.0913,2.1032,2.1155,2.1272,2.1389,2.1507,2.1622,2.174,2.1871,2.2011,2.2153,2.2301,2.2461,2.2625,2.2771,2.2892,2.3009,2.3127,2.3244,2.3358,2.3475,2.359,2.3708,2.3825,2.3956,2.4097,2.425,2.4391,2.4554,2.4712,2.4861,2.4978
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.012535,0.026653,0.040437,0.055439,0.071221,0.086435,0.10203,0.1137,0.1252,0.13702,0.14875,0.16082,0.17218,0.18368,0.19543,0.20724,0.22152,0.23563,0.2505,0.2651,0.2811,0.29659,0.31032,0.32182,0.33356,0.34493,0.35643,0.36818,0.37967,0.39142,0.40281,0.41501,0.42916,0.44341,0.45815,0.47295,0.48855,0.50419,0.51782,0.52957,0.54093,0.55242,0.56381,0.5753,0.58681,0.59818,0.60968,0.62213,0.636,0.65067,0.66497,0.68106,0.69665,0.71104,0.72307,0.73457,0.74655,0.75807,0.76955,0.7813,0.79267,0.80419,0.81615,0.82988,0.84441,0.85927,0.87408,0.88944,0.90443,0.91845,0.92994,0.94169,0.95319,0.96455,0.97606,0.98756,0.99931,1.0228,1.037,1.0509,1.0657,1.0814,1.097,1.1121,1.1267,1.1384,1.1502,1.1619,1.1734,1.1852,1.1969,1.2087,1.2202,1.2344,1.2493,1.2644,1.28,1.2953,1.3105,1.3251,1.3368,1.3486,1.3603,1.3718,1.3836,1.3953,1.4071,1.4188,1.4313,1.4454,1.4603,1.4754,1.4902,1.5049,1.5201,1.5337,1.5454,1.5572,1.5689,1.5804,1.5922,1.6039,1.6157,1.6272,1.6414,1.6556,1.6704,1.6855,1.7003,1.7155,1.7301,1.7418,1.7536,1.7653,1.7773,1.7891,1.8008,1.8126,1.8243,1.8363,1.8507,1.8658,1.8816,1.8959,1.9119,1.9272,1.9407,1.9524,1.9642,1.9757,1.9875,1.9992,2.0107,2.0779,2.0928,2.1077,2.1228,2.1378,2.1496,2.1609,2.1724,2.1842,2.1959,2.2074,2.2192,2.2309,2.2442,2.2591,2.2737,2.2895,2.3041,2.3196,2.3338,2.3456,2.3573,2.3691,2.3808,2.3926,2.4043,2.4157,2.4272,2.4397,2.4538,2.4681,2.4828,2.4974
