1,6,0,1,0,0
2,5,0,0,0,1
3,5,0,0,1,0
4,6,0,1,0,0
5,5,0,0,0,1
6,6,0,1,0,0
7,5,0,0,0,1
8,6,0,1,0,0
9,6,0,1,0,0
10,5,0,0,1,0
11,5,0,0,1,0
12,5,0,0,0,1
13,6,1,0,0,0
14,6,1,0,0,0
15,5,0,0,0,1
16,5,0,0,0,1
17,5,0,0,0,1
18,6,0,1,0,0
19,6,0,1,0,0
20,5,0,0,0,1
21,5,0,0,0,1
22,6,0,1,0,0
23,5,0,0,0,1
24,5,0,0,0,1
25,5,0,0,0,1
26,6,0,1,0,0
27,6,0,1,0,0
28,5,0,0,0,1
29,6,0,1,0,0
30,5,0,0,0,1
31,6,0,1,0,0
32,5,0,0,0,1
33,5,0,0,0,1
34,5,0,0,0,1
35,6,0,1,0,0
36,6,0,1,0,0
37,5,0,0,0,1
38,5,0,0,0,1
39,6,0,1,0,0
40,5,0,0,0,1
41,5,0,0,0,1
42,6,0,1,0,0
43,5,0,0,0,1
44,5,0,0,1,0
45,5,0,0,0,1
46,6,0,1,0,0
47,6,0,1,0,0
48,5,0,0,0,1
49,5,0,0,1,0
50,6,0,1,0,0
51,6,0,1,0,0
52,5,0,0,0,1
53,6,0,1,0,0
54,6,0,1,0,0
55,5,0,0,0,1
56,5,0,0,0,1
57,6,0,1,0,0
58,6,0,1,0,0
59,6,1,0,0,0
60,5,0,0,1,0
61,5,0,0,1,0
62,5,0,0,1,0
63,6,1,0,0,0
64,6,0,1,0,0
65,6,0,1,0,0
66,5,0,0,0,1
67,5,0,0,0,1
68,6,0,1,0,0
69,6,0,1,0,0
70,5,0,0,0,1
71,5,0,0,0,1
72,5,0,0,0,1
73,6,0,1,0,0
74,6,0,1,0,0
75,5,0,0,0,1
76,6,0,1,0,0
77,5,0,0,0,1
78,6,1,0,0,0
79,5,0,0,0,1
80,5,0,0,0,1
81,6,0,1,0,0
82,6,0,1,0,0
83,6,0,1,0,0
84,6,0,1,0,0
85,5,0,0,0,1
86,6,1,0,0,0
87,6,1,0,0,0
88,5,0,0,0,1
89,5,0,0,1,0
90,5,0,0,1,0
91,6,0,1,0,0
92,6,1,0,0,0
93,5,0,0,0,1
94,6,0,1,0,0
8,6,0,1,0,0
9,6,0,1,0,0
10,5,0,0,0,1
11,5,0,0,0,1
12,5,0,0,0,1
13,6,0,1,0,0
14,6,0,1,0,0
15,5,0,0,0,1
16,5,0,0,0,1
17,5,0,0,0,1
18,6,0,1,0,0
19,6,0,1,0,0
20,5,0,0,0,1
21,5,0,0,0,1
22,6,0,1,0,0
23,5,0,0,0,1
24,5,0,0,0,1
25,5,0,0,0,1
26,6,0,1,0,0
27,6,1,0,0,0
28,5,0,0,1,0
29,6,1,0,0,0
30,5,0,0,0,1
31,6,1,0,0,0
32,5,0,0,1,0
33,5,0,0,1,0
34,5,0,0,1,0
35,6,1,0,0,0
36,6,0,1,0,0
37,5,0,0,0,1
38,5,0,0,0,1
39,6,0,1,0,0
40,5,0,0,1,0
41,5,0,0,0,1
42,6,0,1,0,0
43,5,0,0,1,0
44,5,0,0,1,0
45,5,0,0,1,0
46,6,0,1,0,0
47,6,1,0,0,0
48,5,0,0,0,1
49,5,0,0,0,1
50,6,0,1,0,0
8,6,0,1,0,0
9,6,0,1,0,0
10,5,0,0,0,1
11,5,0,0,0,1
12,5,0,0,0,1
13,6,0,1,0,0
14,6,1,0,0,0
15,5,0,0,0,1
16,5,0,0,0,1
17,5,0,0,0,1
18,6,0,1,0,0
19,6,0,1,0,0
20,5,0,0,0,1
21,5,0,0,0,1
22,6,0,1,0,0
23,5,0,0,0,1
24,5,0,0,0,1
25,5,0,0,0,1
26,6,1,0,0,0
27,6,0,1,0,0
28,5,0,0,0,1
29,6,1,0,0,0
30,5,0,0,0,1
31,6,0,1,0,0
32,5,0,0,0,1
33,5,0,0,0,1
34,5,0,0,1,0
35,6,1,0,0,0
36,6,0,1,0,0
37,5,0,0,0,1
38,5,0,0,0,1
39,6,0,1,0,0
40,5,0,0,0,1
41,5,0,0,1,0
8,6,1,0,0,0
9,6,1,0,0,0
8,6,0,1,0,0
9,6,0,1,0,0
10,5,0,0,1,0
11,5,0,0,1,0
12,5,0,0,0,1
13,6,1,0,0,0
14,6,0,1,0,0
15,5,0,0,0,1
16,5,0,0,0,1
17,5,0,0,0,1
18,6,0,1,0,0
19,6,0,1,0,0
20,5,0,0,0,1
21,5,0,0,0,1
22,6,1,0,0,0
23,5,0,0,1,0
24,5,0,0,1,0
25,5,0,0,0,1
26,6,0,1,0,0
27,6,0,1,0,0
28,5,0,0,1,0
29,6,1,0,0,0
30,5,0,0,1,0
31,6,1,0,0,0
