2,7,1,0,0,0,32767,11
3,7,0,1,0,0,32767,19
4,7,1,0,0,0,32767,28
5,9,0,0,0,1,12474,35
6,7,0,1,0,0,32767,62
7,9,0,0,1,0,12486,96
8,7,1,0,0,0,32767,107
9,9,0,0,0,1,32767,162
10,9,0,0,0,1,32767,171
11,7,0,1,0,0,32767,177
12,7,1,0,0,0,32767,11
13,9,0,0,1,0,12559,20
14,7,0,1,0,0,13047,358
14,7,0,1,0,0,13048,359
15,7,0,1,0,0,13143,415
16,9,0,0,0,1,13151,423
16,9,0,0,0,1,13219,451
17,9,0,0,0,1,32767,9
18,9,0,0,0,1,32767,17
19,7,0,1,0,0,32767,24
19,7,0,1,0,0,32767,29
21,9,0,0,0,1,32767,89
21,7,0,1,0,0,32767,99
22,7,0,1,0,0,32767,193
23,7,0,1,0,0,32767,200
24,9,0,0,0,1,32767,215
25,9,0,0,0,1,32767,223
26,7,0,1,0,0,32767,12
26,9,0,0,0,1,32767,30
27,9,0,0,0,1,32767,63
29,9,0,0,0,1,32767,10
30,7,0,1,0,0,32767,17
31,7,0,1,0,0,13225,23
31,7,0,1,0,0,13226,24
32,7,0,1,0,0,16132,19
33,9,0,0,0,1,16139,27
34,9,0,0,0,1,16150,38
35,7,0,1,0,0,1629,56
36,7,0,1,0,0,16217,64
37,9,0,0,0,1,16223,71
38,9,0,0,0,1,16230,77
39,7,0,1,0,0,16237,84
40,9,0,0,0,1,16245,92
41,7,0,1,0,0,16254,101
42,7,0,1,0,0,1630,108
43,7,0,1,0,0,1637,115
44,9,0,0,0,1,16315,122
45,7,0,1,0,0,16321,128
46,9,0,0,0,1,16328,135
47,9,0,0,0,1,16334,141
48,7,0,1,0,0,16340,148
49,9,0,0,0,1,16346,154
51,9,0,0,0,1,32767,13
52,9,0,0,0,1,32767,19
53,7,0,1,0,0,32767,25
54,9,0,0,0,1,32767,31
55,7,0,1,0,0,32767,37
56,7,0,1,0,0,32767,43
57,7,0,1,0,0,32767,48
58,9,0,0,1,0,32767,53
59,7,1,0,0,0,16133,59
60,9,0,0,0,1,16139,65
61,9,0,0,0,1,32767,70
62,7,0,1,0,0,32767,77
63,7,1,0,0,0,32767,83
64,9,0,0,1,0,32767,89
65,9,0,0,1,0,32767,95
66,7,1,0,0,0,32767,102
68,9,0,0,0,1,32767,19
69,7,1,0,0,0,32767,25
70,9,0,0,1,0,32767,30
71,7,1,0,0,0,32767,35
72,7,0,1,0,0,32767,41
73,7,0,1,0,0,16164,46
74,9,0,0,0,1,32767,54
75,9,0,0,0,1,32767,62
76,9,0,0,0,1,32767,68
77,7,0,1,0,0,32767,74
78,7,0,1,0,0,32767,79
79,9,0,0,0,1,32767,85
80,9,0,0,1,0,32767,90
81,7,0,1,0,0,32767,96
82,9,0,0,0,1,32767,101
84,7,0,1,0,0,32767,13
85,7,0,1,0,0,32767,19
87,9,0,0,0,1,32767,17
88,7,0,1,0,0,32767,23
89,7,0,1,0,0,32767,30
90,7,0,1,0,0,32767,40
91,7,0,1,0,0,32767,53
92,9,0,0,0,1,16262,60
93,9,0,0,0,1,32767,68
94,7,0,1,0,0,32767,83
95,9,0,0,0,1,32767,92
96,9,0,0,0,1,32767,100
97,7,0,1,0,0,32767,106
98,7,0,1,0,0,32767,114
99,7,0,1,0,0,16276,124
100,9,0,0,0,1,32767,130
101,9,0,0,0,1,32767,137
102,7,1,0,0,0,32767,142
103,7,0,1,0,0,32767,148
104,9,0,0,0,1,32767,158
106,9,0,0,0,1,16305,22
108,9,0,0,0,1,16394,15
112,9,0,0,0,1,15451,14
113,9,0,0,0,1,15457,19
115,9,0,0,0,1,32767,13
116,7,0,1,0,0,32767,21
117,7,0,1,0,0,32767,30
118,7,0,1,0,0,32767,36
119,9,0,0,0,1,32767,41
120,7,0,1,0,0,15540,49
121,9,0,0,0,1,15545,55
122,9,0,0,0,1,32767,60
123,9,0,0,0,1,32767,67
124,7,0,1,0,0,32767,74
125,7,0,1,0,0,32767,82
126,9,0,0,0,1,32767,87
127,9,0,0,0,1,32767,97
128,7,0,1,0,0,32767,134
129,7,0,1,0,0,32767,140
130,9,0,0,0,1,32767,145
131,9,0,0,0,1,32767,151
133,7,0,1,0,0,32767,33
135,9,0,0,0,1,16045,45
136,9,0,0,0,1,16053,54
138,7,0,1,0,0,32767,32
139,9,0,0,0,1,32767,38
139,9,0,0,0,1,32767,38
