2,2,0,1,0,0,1609,9
3,8,0,0,0,1,16016,16
4,8,0,0,0,1,16021,22
5,2,0,1,0,0,16027,28
5,2,0,1,0,0,16030,30
7,8,0,0,0,1,32767,15
7,8,0,0,0,1,32767,17
9,2,0,1,0,0,32767,45
10,2,0,1,0,0,32767,48
