63,5,0,0,1,0,13255,619
64,5,0,0,0,1,1334,628
65,6,0,1,0,0,13313,637
66,6,0,1,0,0,13322,646
67,6,0,1,0,0,13331,654
68,5,0,0,0,1,13429,713
69,5,0,0,0,1,13444,728
70,6,0,1,0,0,1359,752
71,5,0,0,0,1,13515,759
72,6,0,1,0,0,13523,767
73,5,0,0,0,1,13531,774
74,5,0,0,1,0,1390,984
75,6,1,0,0,0,13911,995
76,6,1,0,0,0,13927,1010
77,5,0,0,0,1,13933,1017
78,5,0,0,0,1,13946,1030
79,6,0,1,0,0,13952,1036
80,5,0,0,0,1,1404,1047
81,5,0,0,1,0,14059,1102
82,6,1,0,0,0,14123,1127
83,6,0,1,0,0,14129,1133
84,6,0,1,0,0,14139,1143
85,5,0,0,0,1,14148,1151
86,6,0,1,0,0,14154,1158
87,5,0,0,0,1,1423,1167
88,5,0,0,0,1,14432,1316
89,5,0,0,1,0,14533,1377
90,6,1,0,0,0,1469,1412
91,6,1,0,0,0,14616,1419
92,6,0,1,0,0,14622,1426
93,5,0,0,0,1,14630,1434
94,5,0,0,0,1,14650,1453
95,5,0,0,0,1,14656,1459
96,6,1,0,0,0,1473,1467
97,5,0,0,0,1,14717,1481
98,5,0,0,0,1,14731,1495
99,6,0,1,0,0,14738,1501
100,6,1,0,0,0,14747,1511
101,5,0,0,0,1,14755,1519
102,6,0,1,0,0,1484,1528
103,5,0,0,0,1,14812,1535
104,6,0,1,0,0,14819,1543
105,5,0,0,0,1,14830,1554
106,5,0,0,0,1,14844,1568
107,6,1,0,0,0,14922,1606
108,6,1,0,0,0,14929,1612
109,6,1,0,0,0,14935,1619
110,5,0,0,0,1,14941,1625
111,6,1,0,0,0,14948,1631
112,6,1,0,0,0,14954,1638
113,5,0,0,0,1,1501,1644
114,6,0,1,0,0,1509,1652
115,5,0,0,0,1,15015,1659
116,5,0,0,0,1,15028,1671
117,5,0,0,1,0,15042,1686
118,6,0,1,0,0,15121,1725
119,5,0,0,0,1,15128,1732
120,6,0,1,0,0,15139,1742
121,5,0,0,0,1,15149,1753
122,6,0,1,0,0,15211,1775
123,6,0,1,0,0,15237,1800
124,5,0,0,0,1,15248,1811
125,5,0,0,0,1,15313,1836
126,6,0,1,0,0,15325,1849
127,5,0,0,0,1,15421,1904
128,6,1,0,0,0,15434,1917
129,5,0,0,0,1,15441,1924
129,5,0,0,0,1,15512,1956
130,6,1,0,0,0,1586,2129
131,6,1,0,0,0,15817,2141
132,5,0,0,0,1,15824,2147
133,6,0,1,0,0,15830,2154
133,6,0,1,0,0,15839,2162
134,5,0,0,0,1,2526,2570
135,6,1,0,0,0,2538,2582
136,5,0,0,1,0,2549,2593
137,5,0,0,1,0,2558,2601
138,6,1,0,0,0,264,2608
139,5,0,0,0,1,2722,2685
139,6,0,1,0,0,2728,2692
140,5,0,0,0,1,2845,2768
140,6,0,1,0,0,296,2789
141,6,0,1,0,0,21646,3250
142,5,0,0,0,1,21653,3256
143,5,0,0,0,1,2176,3269
144,5,0,0,0,1,21718,3282
145,6,1,0,0,0,21744,3308
146,6,1,0,0,0,2182,3326
147,5,0,0,0,1,21822,3346
148,6,0,1,0,0,21829,3353
149,6,1,0,0,0,21844,3368
149,5,0,0,0,1,21845,3369
150,5,0,0,0,1,22555,3799
151,5,0,0,0,1,22611,3815
151,6,0,1,0,0,22627,3830
152,5,0,0,0,1,23238,4201
153,5,0,0,0,1,23250,4213
154,5,0,0,1,0,2338,4231
154,6,0,1,0,0,23312,4236
155,6,0,1,0,0,23355,4278
156,6,1,0,0,0,2341,4285
156,6,0,1,0,0,2343,4287
157,5,0,0,0,1,23725,4489
158,5,0,0,0,1,23732,4495
159,5,0,0,0,1,23740,4503
160,6,0,1,0,0,23746,4509
161,6,0,1,0,0,23758,4521
162,5,0,0,0,1,2386,4529
163,6,1,0,0,0,23812,4536
163,6,0,1,0,0,23823,4547
164,5,0,0,0,1,24121,4725
165,6,1,0,0,0,24129,4733
166,5,0,0,0,1,24143,4747
167,5,0,0,0,1,24149,4753
168,6,1,0,0,0,24156,4759
169,5,0,0,0,1,24211,4775
170,6,1,0,0,0,24218,4781
171,6,0,1,0,0,24224,4788
172,5,0,0,0,1,24230,4794
173,5,0,0,0,1,24237,4800
173,6,0,1,0,0,24241,4804
174,5,0,0,1,0,24326,4849
175,6,0,1,0,0,24341,4865
175,6,0,1,0,0,24344,4867
176,6,0,1,0,0,24637,5040
177,5,0,0,0,1,24646,5049
178,6,0,1,0,0,24654,5057
179,6,0,1,0,0,2471,5064
180,5,0,0,0,1,2479,5072
181,5,0,0,0,1,24715,5078
182,5,0,0,0,1,24728,5091
183,6,0,1,0,0,24734,5097
184,5,0,0,0,1,24753,5117
185,5,0,0,0,1,2485,5129
186,6,0,1,0,0,24821,5144
187,6,1,0,0,0,24831,5154
188,6,1,0,0,0,24840,5164
189,5,0,0,0,1,24852,5176
190,5,0,0,0,1,2492,5186
191,6,1,0,0,0,24931,5214
192,6,0,1,0,0,24944,5228
192,5,0,0,0,1,24946,5230
193,6,0,1,0,0,25029,5273
194,6,0,1,0,0,25039,5282
195,5,0,0,0,1,25048,5292
196,6,0,1,0,0,25055,5299
197,6,0,1,0,0,2512,5305
198,5,0,0,0,1,2518,5312
198,5,0,0,0,1,2519,5312
199,6,1,0,0,0,31450,6733
200,6,0,1,0,0,31456,6740
200,6,0,1,0,0,3150,6744
201,6,0,1,0,0,3182,6925
202,5,0,0,0,1,31811,6934
203,6,0,1,0,0,31819,6943
204,5,0,0,0,1,31828,6952
205,5,0,0,0,1,31849,6973
206,5,0,0,0,1,31858,6982
207,6,0,1,0,0,3195,6988
207,6,0,1,0,0,3199,6993
208,6,0,1,0,0,32010,7054
208,5,0,0,0,1,32014,7057
209,6,0,1,0,0,32412,7296
210,6,0,1,0,0,32419,7302
211,6,0,1,0,0,32426,7310
211,5,0,0,0,1,32437,7321
212,5,0,0,0,1,32517,7361
213,5,0,0,0,1,32524,7367
214,6,0,1,0,0,32532,7375
215,5,0,0,0,1,32540,7383
216,5,0,0,0,1,32547,7391
217,6,0,1,0,0,32554,7397
218,5,0,0,0,1,3261,7404
219,6,0,1,0,0,3269,7412
220,6,0,1,0,0,32615,7419
221,5,0,0,0,1,32622,7425
222,5,0,0,0,1,32628,7432
223,6,1,0,0,0,3273,7467
223,6,0,1,0,0,3274,7468
224,5,0,0,0,1,32767,8163
225,5,0,0,0,1,32767,8200
225,5,0,0,0,1,32767,8201
226,6,0,1,0,0,32767,8350
226,6,0,1,0,0,32767,8351
227,6,1,0,0,0,32767,8445
227,6,0,1,0,0,32767,8449
228,6,1,0,0,0,32767,11463
229,5,0,0,0,1,32767,11471
230,5,0,0,0,1,32767,11481
231,6,1,0,0,0,4345,11488
231,5,0,0,0,1,4348,11491
232,5,0,0,1,0,32767,11616
233,6,1,0,0,0,32767,11622
234,6,1,0,0,0,32767,11630
235,6,1,0,0,0,32767,11637
236,5,0,0,0,1,32767,11646
237,6,1,0,0,0,32767,11658
238,5,0,0,0,1,4373,11667
239,6,0,1,0,0,32767,11675
240,5,0,0,0,1,32767,11688
241,5,0,0,0,1,32767,11700
242,5,0,0,0,1,32767,11706
243,6,1,0,0,0,32767,11718
244,6,1,0,0,0,4381,11725
245,5,0,0,0,1,4389,11732
245,6,0,1,0,0,32767,11734
246,5,0,0,1,0,32767,12140
246,5,0,0,0,1,4452,12145
247,5,0,0,0,1,4477,12270
247,6,0,1,0,0,32767,12274
248,6,0,1,0,0,32767,12502
249,5,0,0,0,1,4515,12508
249,6,0,1,0,0,4516,12509
250,5,0,0,0,1,32767,12611
251,5,0,0,0,1,32767,12617
252,5,0,0,0,1,4530,12623
253,5,0,0,0,1,4536,12630
254,6,1,0,0,0,32767,12636
255,6,1,0,0,0,32767,12649
256,5,0,0,0,1,32767,12662
257,5,0,0,0,1,32767,12668
258,6,1,0,0,0,32767,12675
259,5,0,0,0,1,4540,12683
259,6,0,1,0,0,4541,12684
260,6,1,0,0,0,5033,13077
261,6,1,0,0,0,5040,13083
262,5,0,0,0,1,5050,13093
262,5,0,0,0,1,5051,13095
263,5,0,0,0,1,32767,14196
264,6,0,1,0,0,32767,14202
265,6,1,0,0,0,32767,14208
266,5,0,0,0,1,32767,14215
267,5,0,0,0,1,32767,14221
268,6,1,0,0,0,32767,14232
269,6,1,0,0,0,32767,14240
270,5,0,0,0,1,5205,14248
271,5,0,0,0,1,32767,14254
272,6,0,1,0,0,32767,14261
273,5,0,0,0,1,32767,14271
274,6,1,0,0,0,32767,14278
275,5,0,0,0,1,32767,14285
276,6,0,1,0,0,32767,14292
277,5,0,0,0,1,32767,14299
278,6,0,1,0,0,5212,14305
279,5,0,0,0,1,5219,14312
280,6,1,0,0,0,32767,14318
281,5,0,0,0,1,32767,14328
282,5,0,0,1,0,32767,14348
283,5,0,0,1,0,32767,14355
284,6,1,0,0,0,32767,14363
285,5,0,0,0,1,5229,14372
286,5,0,0,0,1,32767,14379
287,6,1,0,0,0,32767,14386
288,5,0,0,0,1,32767,14394
288,5,0,0,0,1,32767,14396
289,6,0,1,0,0,32767,14421
290,6,0,1,0,0,5235,14429
291,5,0,0,0,1,32767,14437
292,5,0,0,1,0,32767,14443
292,6,0,1,0,0,32767,14444
293,5,0,0,0,1,32767,14559
293,5,0,0,0,1,32767,14563
294,6,1,0,0,0,32767,14689
295,5,0,0,0,1,32767,14701
296,6,1,0,0,0,32767,14707
297,6,1,0,0,0,32767,14715
298,6,1,0,0,0,32767,14722
299,5,0,0,0,1,5285,14729
300,6,1,0,0,0,32767,14742
301,5,0,0,0,1,32767,14749
302,6,0,1,0,0,32767,14755
303,6,1,0,0,0,32767,14762
304,5,0,0,0,1,32767,14774
305,5,0,0,0,1,32767,14781
306,6,1,0,0,0,5294,14787
307,5,0,0,0,1,32767,14793
308,5,0,0,1,0,32767,14800
308,6,0,1,0,0,32767,14801
309,6,1,0,0,0,32767,16013
310,6,1,0,0,0,32767,16020
311,5,0,0,0,1,32767,16026
312,6,1,0,0,0,32767,16032
312,5,0,0,0,1,32767,16033
313,6,1,0,0,0,32767,16124
314,6,1,0,0,0,32767,16130
315,5,0,0,0,1,32767,16137
316,6,1,0,0,0,32767,16143
317,6,1,0,0,0,32767,16149
318,5,0,0,0,1,32767,16156
319,6,1,0,0,0,32767,16162
320,6,1,0,0,0,5529,16172
321,6,1,0,0,0,32767,16179
322,5,0,0,0,1,32767,16186
323,6,1,0,0,0,32767,16192
324,5,0,0,0,1,32767,16203
325,5,0,0,0,1,32767,16210
326,5,0,0,0,1,32767,16216
327,6,1,0,0,0,32767,16222
327,6,0,1,0,0,5530,16223
328,5,0,0,0,1,32767,16272
329,5,0,0,0,1,32767,16278
329,6,0,1,0,0,32767,16280
330,6,0,1,0,0,32767,16375
331,6,1,0,0,0,32767,16382
332,6,1,0,0,0,32767,16388
333,5,0,0,0,1,32767,16396
334,6,1,0,0,0,32767,16402
335,5,0,0,0,1,5565,16409
336,5,0,0,0,1,32767,16416
337,5,0,0,0,1,32767,16422
338,6,1,0,0,0,32767,16429
339,6,1,0,0,0,32767,16435
340,5,0,0,0,1,32767,16441
341,5,0,0,0,1,32767,16448
342,6,1,0,0,0,32767,16454
343,6,1,0,0,0,32767,16462
344,6,1,0,0,0,5575,16468
345,5,0,0,0,1,32767,16474
346,5,0,0,0,1,32767,16481
346,5,0,0,0,1,32767,16482
347,6,1,0,0,0,32767,18636
348,6,1,0,0,0,32767,18643
349,6,1,0,0,0,32767,18649
350,5,0,0,1,0,32767,18656
351,6,1,0,0,0,32767,18666
352,5,0,0,0,1,32767,18674
353,6,1,0,0,0,6343,18686
354,5,0,0,0,1,6349,18693
355,6,1,0,0,0,32767,18702
356,6,1,0,0,0,32767,18708
357,5,0,0,0,1,32767,18714
358,5,0,0,0,1,32767,18722
359,6,1,0,0,0,32767,18728
360,5,0,0,0,1,32767,18734
361,5,0,0,0,1,32767,18741
362,6,1,0,0,0,6354,18747
363,5,0,0,0,1,32767,18753
364,6,0,1,0,0,32767,18760
365,6,1,0,0,0,32767,18768
366,6,1,0,0,0,32767,18775
367,5,0,0,0,1,32767,18781
368,6,1,0,0,0,32767,18788
369,6,1,0,0,0,32767,18794
370,5,0,0,0,1,32767,18800
371,6,1,0,0,0,6365,18809
372,5,0,0,0,1,32767,18817
373,5,0,0,0,1,32767,18824
374,6,1,0,0,0,32767,18830
375,6,1,0,0,0,32767,18837
376,5,0,0,0,1,32767,18844
377,5,0,0,0,1,32767,18850
378,6,1,0,0,0,32767,18857
379,6,1,0,0,0,6373,18867
380,5,0,0,0,1,32767,18873
381,5,0,0,0,1,32767,18880
382,6,1,0,0,0,32767,18897
383,6,1,0,0,0,32767,18904
384,5,0,0,0,1,32767,18910
385,5,0,0,0,1,6382,18926
386,5,0,0,0,1,6389,18932
387,5,0,0,0,1,32767,18944
388,6,1,0,0,0,32767,18957
389,6,1,0,0,0,32767,18964
390,5,0,0,0,1,32767,18970
391,5,0,0,0,1,32767,18977
392,6,1,0,0,0,6391,18984
393,6,1,0,0,0,6397,18990
394,5,0,0,0,1,32767,18997
395,5,0,0,0,1,32767,19004
396,6,1,0,0,0,32767,19012
397,5,0,0,0,1,32767,19019
398,5,0,0,0,1,32767,19098
399,6,1,0,0,0,6411,19105
400,6,1,0,0,0,6418,19111
401,6,0,1,0,0,32767,19119
402,5,0,0,0,1,32767,19128
403,6,1,0,0,0,32767,19137
403,5,0,0,0,1,32767,19139
404,6,1,0,0,0,32767,19400
405,6,1,0,0,0,6465,19408
406,5,0,0,0,1,32767,19414
407,6,0,1,0,0,32767,19421
408,6,1,0,0,0,32767,19428
408,5,0,0,0,1,32767,19431
409,6,1,0,0,0,32767,19633
410,5,0,0,0,1,32767,19641
411,5,0,0,0,1,6505,19648
412,6,1,0,0,0,32767,19654
413,5,0,0,0,1,32767,19661
414,5,0,0,0,1,32767,19669
415,6,1,0,0,0,32767,19691
416,5,0,0,0,1,32767,19698
417,6,1,0,0,0,6512,19705
418,6,1,0,0,0,32767,19713
419,6,1,0,0,0,32767,19721
420,5,0,0,0,1,32767,19728
421,5,0,0,0,1,32767,19738
422,6,1,0,0,0,6526,19769
423,5,0,0,0,1,32767,19775
424,6,1,0,0,0,32767,19790
425,6,1,0,0,0,32767,19798
426,5,0,0,0,1,32767,19806
427,6,1,0,0,0,32767,19814
427,6,0,1,0,0,32767,19815
428,6,1,0,0,0,32767,20104
429,5,0,0,0,1,32767,20110
430,5,0,0,0,1,32767,20118
431,6,1,0,0,0,6581,20124
432,5,0,0,0,1,6588,20131
433,6,1,0,0,0,32767,20138
434,6,1,0,0,0,32767,20154
435,5,0,0,0,1,32767,20163
436,5,0,0,0,1,6590,20184
437,6,1,0,0,0,32767,20214
438,5,0,0,0,1,32767,20221
439,6,1,0,0,0,32767,20230
440,5,0,0,0,1,32767,20237
441,6,1,0,0,0,7130,20333
441,5,0,0,0,1,7131,20335
442,5,0,0,0,1,32767,22217
443,5,0,0,1,0,7330,22223
444,6,1,0,0,0,32767,22237
445,6,1,0,0,0,32767,22243
446,5,0,0,0,1,32767,22251
446,5,0,0,0,1,32767,22254
447,5,0,0,0,1,32767,22397
448,6,0,1,0,0,7363,22406
449,6,1,0,0,0,7369,22412
449,5,0,0,0,1,32767,22414
450,6,1,0,0,0,807,23850
451,6,1,0,0,0,8023,23866
452,5,0,0,0,1,8032,23876
453,6,1,0,0,0,816,23909
453,6,0,1,0,0,817,23910
454,5,0,0,0,1,32767,26737
455,6,1,0,0,0,32767,26825
455,5,0,0,0,1,32767,26831
456,6,1,0,0,0,32767,26883
456,5,0,0,0,1,32767,26886
457,6,0,1,0,0,32767,32032
458,6,1,0,0,0,32767,32093
459,5,0,0,0,1,32767,32099
460,5,0,0,0,1,32767,32298
461,5,0,0,0,1,32767,32313
462,6,1,0,0,0,32767,32373
463,5,0,0,0,1,32767,32393
464,6,1,0,0,0,32767,32407
465,5,0,0,0,1,32767,32433
466,6,1,0,0,0,32767,32581
467,5,0,0,0,1,32767,32588
468,6,1,0,0,0,10261,32604
469,6,1,0,0,0,10269,32612
470,6,1,0,0,0,32767,32620
471,5,0,0,0,1,32767,32626
472,6,1,0,0,0,32767,32653
472,5,0,0,0,1,32767,32662
473,5,0,0,0,1,32767,32767
474,5,0,0,0,1,32767,32767
475,5,0,0,0,1,32767,32767
476,6,1,0,0,0,32767,32767
477,5,0,0,0,1,32767,32767
478,5,0,0,0,1,32767,32767
479,6,1,0,0,0,32767,32767
480,5,0,0,0,1,32767,32767
481,5,0,0,0,1,32767,32767
482,6,1,0,0,0,10327,32767
483,5,0,0,0,1,32767,32767
484,5,0,0,0,1,32767,32767
485,6,1,0,0,0,32767,32767
486,6,1,0,0,0,32767,32767
487,5,0,0,0,1,10331,32767
488,5,0,0,0,1,32767,32767
489,6,1,0,0,0,32767,32767
490,6,1,0,0,0,32767,32767
491,6,1,0,0,0,10341,32767
492,6,1,0,0,0,10348,32767
493,5,0,0,0,1,32767,32767
494,6,1,0,0,0,32767,32767
495,5,0,0,0,1,32767,32767
496,5,0,0,0,1,32767,32767
497,5,0,0,0,1,10354,32767
498,6,1,0,0,0,32767,32767
499,5,0,0,0,1,32767,32767
500,6,1,0,0,0,32767,32767
501,6,1,0,0,0,32767,32767
502,6,1,0,0,0,32767,32767
503,5,0,0,0,1,32767,32767
504,5,0,0,0,1,32767,32767
505,6,1,0,0,0,32767,32767
506,5,0,0,0,1,10365,32767
507,5,0,0,0,1,32767,32767
508,6,1,0,0,0,32767,32767
509,5,0,0,0,1,32767,32767
510,5,0,0,1,0,32767,32767
511,6,0,1,0,0,32767,32767
511,5,0,0,0,1,32767,32767
512,6,1,0,0,0,11425,32767
513,6,1,0,0,0,11440,32767
514,6,1,0,0,0,11448,32767
515,6,1,0,0,0,11455,32767
516,5,0,0,0,1,1152,32767
517,6,1,0,0,0,11554,32767
518,5,0,0,0,1,1160,32767
519,6,1,0,0,0,11622,32767
520,5,0,0,0,1,11628,32767
521,5,0,0,0,1,1177,32767
522,5,0,0,0,1,32767,32767
522,6,0,1,0,0,32767,32767
523,6,1,0,0,0,11435,32767
524,6,1,0,0,0,1236,32767
524,6,0,1,0,0,12310,32767
525,5,0,0,0,1,32767,32767
526,5,0,0,0,1,12271,32767
527,5,0,0,0,1,32767,32767
528,6,1,0,0,0,12280,32767
529,5,0,0,0,1,12289,32767
530,6,1,0,0,0,14057,5062
530,5,0,0,0,1,14059,5064
531,6,1,0,0,0,14259,5184
532,5,0,0,0,1,14328,5213
532,5,0,0,0,1,14425,5270
533,5,0,0,0,1,14525,5330
533,6,0,1,0,0,14610,5375
534,6,1,0,0,0,14649,5414
535,6,1,0,0,0,14659,5423
535,5,0,0,0,1,1470,5424
536,6,1,0,0,0,32767,8090
537,6,1,0,0,0,32767,8100
538,6,1,0,0,0,32767,8106
539,5,0,0,0,1,32767,8122
540,6,1,0,0,0,32767,8179
541,5,0,0,0,1,14532,8187
542,5,0,0,0,1,14539,8194
543,6,1,0,0,0,32767,8205
544,5,0,0,0,1,32767,8213
545,6,1,0,0,0,32767,8304
546,6,0,1,0,0,14558,8313
547,5,0,0,0,1,32767,8324
548,5,0,0,0,1,32767,8331
549,6,1,0,0,0,32767,8343
550,5,0,0,0,1,32767,8349
551,6,1,0,0,0,32767,8397
552,6,1,0,0,0,32767,8409
553,5,0,0,0,1,32767,8415
554,5,0,0,0,1,32767,8438
555,6,1,0,0,0,32767,8445
556,5,0,0,0,1,14587,8492
557,6,1,0,0,0,32767,8506
558,5,0,0,0,1,32767,8513
559,5,0,0,0,1,32767,8521
560,6,1,0,0,0,32767,8568
561,5,0,0,0,1,32767,8574
562,5,0,0,0,1,32767,8584
562,6,0,1,0,0,15185,9689
563,5,0,0,0,1,32767,25683
564,6,1,0,0,0,32767,25690
565,6,1,0,0,0,32767,25696
566,5,0,0,0,1,32767,25702
567,6,1,0,0,0,19456,25710
568,5,0,0,0,1,32767,25718
569,5,0,0,0,1,32767,25724
570,6,1,0,0,0,32767,25734
571,5,0,0,0,1,32767,25740
572,5,0,0,0,1,32767,25748
573,6,1,0,0,0,19466,25770
573,6,0,1,0,0,19468,25772
574,5,0,0,0,1,32767,32767
575,6,1,0,0,0,32767,32767
576,5,0,0,0,1,22273,32767
577,6,1,0,0,0,22279,32767
578,5,0,0,0,1,32767,32767
579,5,0,0,0,1,32767,32767
580,5,0,0,0,1,32767,32767
581,6,1,0,0,0,32767,32767
581,5,0,0,0,1,32767,32767
582,6,1,0,0,0,32767,32767
583,6,1,0,0,0,32767,32767
584,6,0,1,0,0,32767,32767
585,6,1,0,0,0,32767,32767
586,5,0,0,0,1,32767,32767
587,6,1,0,0,0,32767,32767
587,6,0,1,0,0,32767,32767
588,5,0,0,0,1,32767,32767
589,5,0,0,0,1,32767,32767
590,6,1,0,0,0,32767,32767
591,5,0,0,0,1,23422,32767
592,5,0,0,0,1,23429,32767
593,5,0,0,0,1,32767,32767
594,6,1,0,0,0,32767,32767
595,6,1,0,0,0,32767,32767
596,6,1,0,0,0,32767,32767
597,5,0,0,0,1,32767,32767
598,6,1,0,0,0,23434,32767
599,5,0,0,0,1,32767,32767
600,6,1,0,0,0,32767,32767
601,5,0,0,0,1,32767,32767
602,5,0,0,0,1,32767,32767
603,6,1,0,0,0,32767,32767
604,6,1,0,0,0,32767,32767
605,5,0,0,0,1,32767,32767
606,6,1,0,0,0,23445,32767
607,6,1,0,0,0,32767,32767
608,5,0,0,0,1,32767,32767
609,5,0,0,0,1,32767,32767
610,6,1,0,0,0,32767,32767
611,5,0,0,0,1,32767,32767
612,6,1,0,0,0,32767,32767
613,5,0,0,0,1,32767,32767
614,5,0,0,0,1,23458,32767
615,6,1,0,0,0,32767,32767
616,5,0,0,0,1,32767,32767
617,6,1,0,0,0,32767,32767
618,5,0,0,0,1,32767,32767
619,6,1,0,0,0,4825,32767
620,5,0,0,0,1,4835,32767
621,5,0,0,0,1,4845,32767
622,6,1,0,0,0,498,32767
623,6,1,0,0,0,4918,32767
624,5,0,0,0,1,4929,32767
625,5,0,0,0,1,5114,32767
625,6,0,1,0,0,5155,32767
626,6,1,0,0,0,178,32767
627,6,1,0,0,0,1714,32767
628,5,0,0,0,1,1721,32767
629,5,0,0,0,1,1731,32767
630,6,1,0,0,0,1813,32767
630,5,0,0,0,1,1818,32767
631,6,1,0,0,0,12631,32767
632,6,1,0,0,0,12637,32767
633,6,1,0,0,0,12649,32767
634,5,0,0,0,1,12655,32767
635,6,1,0,0,0,1273,32767
636,6,1,0,0,0,1279,32767
637,5,0,0,0,1,12716,32767
638,6,1,0,0,0,12725,32767
639,6,1,0,0,0,12733,32767
639,5,0,0,0,1,12735,32767
640,5,0,0,0,1,13032,32767
641,6,1,0,0,0,13042,32767
641,5,0,0,0,1,13046,32767
642,5,0,0,0,1,13224,32767
643,5,0,0,0,1,13235,32767
644,5,0,0,0,1,13241,32767
645,6,1,0,0,0,13248,32767
646,6,1,0,0,0,13254,32767
647,5,0,0,0,1,1331,32767
648,6,1,0,0,0,1337,32767
649,5,0,0,0,1,13313,32767
650,5,0,0,0,1,13325,32767
651,5,0,0,0,1,13342,32767
652,6,1,0,0,0,13353,32767
653,5,0,0,0,1,1340,32767
654,6,1,0,0,0,1347,32767
655,5,0,0,0,1,13413,32767
656,6,1,0,0,0,13425,32767
657,5,0,0,0,1,13431,32767
658,6,1,0,0,0,13439,32767
659,5,0,0,0,1,13445,32767
659,6,0,1,0,0,13446,32767
660,5,0,0,0,1,1381,32767
661,6,1,0,0,0,13813,32767
662,5,0,0,0,1,13821,32767
663,5,0,0,0,1,13842,32767
664,5,0,0,0,1,13926,32767
664,6,0,1,0,0,13927,32767
665,6,1,0,0,0,1428,32767
666,6,1,0,0,0,14215,32767
667,6,1,0,0,0,14222,32767
668,5,0,0,0,1,14230,32767
669,5,0,0,0,1,14237,32767
670,6,1,0,0,0,14243,32767
671,5,0,0,0,1,14249,32767
672,6,1,0,0,0,1432,32767
673,5,0,0,0,1,1438,32767
674,5,0,0,0,1,14315,32767
675,6,1,0,0,0,14325,32767
676,5,0,0,0,1,14332,32767
677,5,0,0,0,1,14341,32767
678,6,1,0,0,0,14351,32767
679,5,0,0,0,1,14358,32767
680,5,0,0,0,1,1447,32767
681,6,1,0,0,0,14749,32767
682,6,1,0,0,0,14757,32767
683,5,0,0,0,1,1486,32767
684,6,1,0,0,0,14813,32767
685,5,0,0,0,1,14819,32767
686,6,1,0,0,0,15714,32767
686,6,0,1,0,0,15715,32767
687,5,0,0,0,1,12315,32767
688,5,0,0,0,1,12323,32767
689,6,0,1,0,0,12342,32767
689,5,0,0,0,1,12343,32767
690,5,0,0,0,1,14736,32767
691,6,1,0,0,0,14749,32767
692,5,0,0,0,1,14955,32767
693,6,1,0,0,0,1551,32767
694,6,1,0,0,0,1557,32767
695,5,0,0,0,1,15514,32767
696,5,0,0,0,1,15520,32767
697,5,0,0,0,1,15528,32767
698,6,1,0,0,0,15538,32767
699,5,0,0,0,1,15545,32767
700,6,1,0,0,0,1586,32767
701,6,1,0,0,0,15816,32767
702,5,0,0,0,1,15822,32767
703,6,1,0,0,0,2052,32767
703,6,0,1,0,0,2053,32767
704,5,0,0,0,1,2218,32767
705,5,0,0,0,1,2226,32767
706,5,0,0,0,1,2233,32767
