1,6,1,0,0,0
2,7,0,0,1,0
3,6,0,1,0,0
4,7,0,0,1,0
5,7,0,0,1,0
6,6,1,0,0,0
7,6,1,0,0,0
8,7,0,0,1,0
9,7,0,0,1,0
10,6,1,0,0,0
11,6,1,0,0,0
12,6,1,0,0,0
13,6,1,0,0,0
14,7,0,0,1,0
15,7,0,0,1,0
16,7,0,0,1,0
17,6,1,0,0,0
18,6,1,0,0,0
19,7,0,0,1,0
20,6,1,0,0,0
21,6,1,0,0,0
22,7,0,0,1,0
23,6,1,0,0,0
24,7,0,0,1,0
25,7,0,0,1,0
26,7,0,0,1,0
27,6,1,0,0,0
28,6,1,0,0,0
29,7,0,0,1,0
30,7,0,0,1,0
31,7,0,0,1,0
32,6,1,0,0,0
33,6,1,0,0,0
34,7,0,0,1,0
35,7,0,0,1,0
36,6,1,0,0,0
37,6,1,0,0,0
38,7,0,0,1,0
39,7,0,0,1,0
40,7,0,0,1,0
41,7,0,0,1,0
42,6,1,0,0,0
43,6,1,0,0,0
44,7,0,0,1,0
45,6,1,0,0,0
46,6,1,0,0,0
47,7,0,0,1,0
48,6,1,0,0,0
49,6,1,0,0,0
50,6,1,0,0,0
51,7,0,0,1,0
52,6,1,0,0,0
53,7,0,0,1,0
54,7,0,0,0,1
55,6,0,1,0,0
56,6,0,1,0,0
57,7,0,0,0,1
58,7,0,0,0,1
59,6,0,1,0,0
60,7,0,0,0,1
61,6,0,1,0,0
62,7,0,0,0,1
63,6,0,1,0,0
64,7,0,0,0,1
65,6,0,1,0,0
66,7,0,0,1,0
67,7,0,0,1,0
68,6,1,0,0,0
69,7,0,0,1,0
70,7,0,0,1,0
71,7,0,0,1,0
72,6,1,0,0,0
73,6,1,0,0,0
74,6,1,0,0,0
75,7,0,0,1,0
76,7,0,0,1,0
77,6,1,0,0,0
78,6,1,0,0,0
79,7,0,0,1,0
80,7,0,0,1,0
81,7,0,0,1,0
82,7,0,0,1,0
83,6,1,0,0,0
84,6,1,0,0,0
85,6,1,0,0,0
86,7,0,0,1,0
87,7,0,0,1,0
88,6,1,0,0,0
89,7,0,0,1,0
90,6,1,0,0,0
91,6,1,0,0,0
92,7,0,0,1,0
93,6,1,0,0,0
94,7,0,0,1,0
