1,10,0,1,0,0
2,10,1,0,0,0
3,2,0,0,0,1
4,2,0,0,0,1
5,2,0,0,0,1
6,10,1,0,0,0
7,2,0,0,0,1
8,2,0,0,0,1
9,10,1,0,0,0
10,2,0,0,0,1
11,10,1,0,0,0
12,10,1,0,0,0
13,10,1,0,0,0
14,2,0,0,0,1
15,10,1,0,0,0
16,2,0,0,0,1
17,10,1,0,0,0
18,2,0,0,0,1
19,10,1,0,0,0
20,2,0,0,0,1
21,2,0,0,0,1
22,10,1,0,0,0
23,10,1,0,0,0
24,2,0,0,0,1
25,2,0,0,0,1
26,10,1,0,0,0
27,10,1,0,0,0
28,10,1,0,0,0
29,10,1,0,0,0
30,2,0,0,0,1
31,2,0,0,0,1
32,10,1,0,0,0
33,10,1,0,0,0
34,10,1,0,0,0
35,10,1,0,0,0
36,2,0,0,0,1
37,2,0,0,0,1
38,10,1,0,0,0
39,10,1,0,0,0
40,2,0,0,0,1
41,2,0,0,0,1
42,10,1,0,0,0
43,2,0,0,0,1
44,2,0,0,0,1
45,10,1,0,0,0
46,10,1,0,0,0
47,2,0,0,0,1
48,10,1,0,0,0
49,2,0,0,0,1
50,2,0,0,0,1
51,2,0,0,0,1
52,10,1,0,0,0
53,2,0,0,0,1
54,10,1,0,0,0
55,2,0,0,0,1
56,2,0,0,0,1
57,2,0,0,0,1
58,10,1,0,0,0
59,10,1,0,0,0
60,10,1,0,0,0
61,10,1,0,0,0
62,2,0,0,0,1
63,2,0,0,0,1
64,10,1,0,0,0
65,2,0,0,0,1
66,10,1,0,0,0
67,2,0,0,0,1
68,2,0,0,0,1
69,2,0,0,0,1
70,10,1,0,0,0
71,10,1,0,0,0
72,2,0,0,0,1
73,2,0,0,0,1
74,10,1,0,0,0
75,10,1,0,0,0
76,2,0,0,0,1
77,2,0,0,0,1
78,10,1,0,0,0
79,10,1,0,0,0
80,2,0,0,1,0
81,10,1,0,0,0
82,2,0,0,0,1
83,10,1,0,0,0
84,10,1,0,0,0
85,2,0,0,0,1
86,2,0,0,0,1
87,10,1,0,0,0
88,10,1,0,0,0
89,2,0,0,0,1
90,10,1,0,0,0
91,10,1,0,0,0
92,2,0,0,0,1
93,2,0,0,0,1
94,10,1,0,0,0
95,2,0,0,1,0
96,10,1,0,0,0
97,2,0,0,0,1
98,2,0,0,0,1
99,10,1,0,0,0
100,10,1,0,0,0
101,2,0,0,0,1
102,2,0,0,0,1
103,10,1,0,0,0
104,10,1,0,0,0
105,2,0,0,0,1
106,2,0,0,0,1
107,10,1,0,0,0
108,2,0,0,0,1
109,10,1,0,0,0
110,2,0,0,0,1
111,10,1,0,0,0
112,10,1,0,0,0
113,2,0,0,0,1
114,10,1,0,0,0
115,2,0,0,0,1
116,10,1,0,0,0
117,2,0,0,0,1
118,10,1,0,0,0
119,2,0,0,0,1
120,2,0,0,0,1
121,10,1,0,0,0
122,10,1,0,0,0
123,2,0,0,0,1
124,10,1,0,0,0
125,10,1,0,0,0
126,2,0,0,0,1
127,2,0,0,0,1
128,10,1,0,0,0
129,10,1,0,0,0
130,2,0,0,0,1
131,2,0,0,0,1
132,2,0,0,0,1
133,10,1,0,0,0
134,2,0,0,0,1
135,10,1,0,0,0
136,10,1,0,0,0
137,2,0,0,0,1
138,2,0,0,0,1
139,10,1,0,0,0
140,10,1,0,0,0
141,10,1,0,0,0
142,10,1,0,0,0
143,2,0,0,0,1
144,2,0,0,0,1
145,10,1,0,0,0
146,10,1,0,0,0
147,2,0,0,0,1
148,10,1,0,0,0
149,10,1,0,0,0
150,2,0,0,0,1
151,2,0,0,0,1
152,2,0,0,0,1
153,10,1,0,0,0
154,10,1,0,0,0
155,2,0,0,0,1
156,10,1,0,0,0
157,2,0,0,0,1
158,2,0,0,0,1
159,2,0,0,0,1
160,10,1,0,0,0
161,2,0,0,0,1
162,10,1,0,0,0
163,2,0,0,0,1
164,2,0,0,0,1
165,10,1,0,0,0
166,2,0,0,0,1
167,2,0,0,0,1
168,10,1,0,0,0
169,10,1,0,0,0
170,10,1,0,0,0
171,2,0,0,0,1
172,10,1,0,0,0
173,2,0,0,0,1
174,2,0,0,0,1
175,10,1,0,0,0
176,10,1,0,0,0
177,2,0,0,0,1
178,10,1,0,0,0
179,10,1,0,0,0
180,2,0,0,0,1
181,2,0,0,0,1
182,2,0,0,0,1
183,10,1,0,0,0
184,2,0,0,0,1
185,10,1,0,0,0
186,2,0,0,0,1
187,2,0,0,0,1
188,2,0,0,0,1
189,10,1,0,0,0
190,10,1,0,0,0
191,2,0,0,0,1
192,10,1,0,0,0
193,2,0,0,0,1
194,2,0,0,0,1
195,10,1,0,0,0
196,10,1,0,0,0
197,2,0,0,0,1
198,10,1,0,0,0
199,2,0,0,0,1
200,10,1,0,0,0
